PatientID,Veterinary_Group,BirthDate,Breed,Insurance_status,Date_of_neuter,Age_at_neuter_months,Neuter_Early,Neuter_Later_01,Comorbidity,Umbilical_hernia,Skin_disorder,Ear_disorder,Urogenital_disorder,Date of UI diagnosis,Age_at_UI,Time_Neuter_to_UI,UI_01,Final_EPR_Date,Follow_up_time_years,Time_interval,UI
371,3,10/04/2012,Cocker Spaniel,1,24/07/2013,15.46,Late,1,0,0,0,0,0,,,,0,01/06/2023,8.2,1,0
371,3,10/04/2012,Cocker Spaniel,1,24/07/2013,15.46,Late,1,0,0,0,0,0,,,,0,01/06/2023,8.2,2,0
371,3,10/04/2012,Cocker Spaniel,1,24/07/2013,15.46,Late,1,0,0,0,0,0,,,,0,01/06/2023,8.2,3,0
371,3,10/04/2012,Cocker Spaniel,1,24/07/2013,15.46,Late,1,0,0,0,0,0,,,,0,01/06/2023,8.2,4,0
787,3,14/06/2012,Cavalier King Charles Spaniel,0,27/09/2013,15.46,Late,1,1,1,0,0,0,02/07/2014,2.1,278,1,,1.8,1,1
787,3,14/06/2012,Cavalier King Charles Spaniel,0,27/09/2013,15.46,Late,1,1,1,0,0,0,02/07/2014,2.1,278,1,,1.8,2,
787,3,14/06/2012,Cavalier King Charles Spaniel,0,27/09/2013,15.46,Late,1,1,1,0,0,0,02/07/2014,2.1,278,1,,1.8,3,
787,3,14/06/2012,Cavalier King Charles Spaniel,0,27/09/2013,15.46,Late,1,1,1,0,0,0,02/07/2014,2.1,278,1,,1.8,4,
759,0,24/10/2010,Labrador Retriever,0,08/02/2012,15.53,Late,1,0,0,0,0,0,28/06/2013,2.7,506,1,,2.4,1,0
759,0,24/10/2010,Labrador Retriever,0,08/02/2012,15.53,Late,1,0,0,0,0,0,28/06/2013,2.7,506,1,,2.4,2,1
759,0,24/10/2010,Labrador Retriever,0,08/02/2012,15.53,Late,1,0,0,0,0,0,28/06/2013,2.7,506,1,,2.4,3,
759,0,24/10/2010,Labrador Retriever,0,08/02/2012,15.53,Late,1,0,0,0,0,0,28/06/2013,2.7,506,1,,2.4,4,
251,3,10/11/2012,Labrador Retriever,1,25/02/2014,15.53,Late,1,0,0,0,0,0,10/11/2019,7,2084,1,,6.8,1,0
251,3,10/11/2012,Labrador Retriever,1,25/02/2014,15.53,Late,1,0,0,0,0,0,10/11/2019,7,2084,1,,6.8,2,0
251,3,10/11/2012,Labrador Retriever,1,25/02/2014,15.53,Late,1,0,0,0,0,0,10/11/2019,7,2084,1,,6.8,3,0
251,3,10/11/2012,Labrador Retriever,1,25/02/2014,15.53,Late,1,0,0,0,0,0,10/11/2019,7,2084,1,,6.8,4,1
43,2,30/09/2012,Cocker Spaniel,0,16/01/2014,15.56,Late,1,0,0,0,0,0,,,,0,27/01/2022,8.2,1,0
43,2,30/09/2012,Cocker Spaniel,0,16/01/2014,15.56,Late,1,0,0,0,0,0,,,,0,27/01/2022,8.2,2,0
43,2,30/09/2012,Cocker Spaniel,0,16/01/2014,15.56,Late,1,0,0,0,0,0,,,,0,27/01/2022,8.2,3,0
43,2,30/09/2012,Cocker Spaniel,0,16/01/2014,15.56,Late,1,0,0,0,0,0,,,,0,27/01/2022,8.2,4,0
212,0,14/12/2012,Crossbreed,0,01/04/2014,15.56,Late,1,0,0,0,0,0,12/02/2015,2.2,317,1,,1.9,1,1
212,0,14/12/2012,Crossbreed,0,01/04/2014,15.56,Late,1,0,0,0,0,0,12/02/2015,2.2,317,1,,1.9,2,
212,0,14/12/2012,Crossbreed,0,01/04/2014,15.56,Late,1,0,0,0,0,0,12/02/2015,2.2,317,1,,1.9,3,
212,0,14/12/2012,Crossbreed,0,01/04/2014,15.56,Late,1,0,0,0,0,0,12/02/2015,2.2,317,1,,1.9,4,
740,0,29/08/2011,Boxer,0,14/12/2012,15.56,Late,1,0,0,0,0,0,18/10/2015,4.1,1038,1,,3.9,1,0
740,0,29/08/2011,Boxer,0,14/12/2012,15.56,Late,1,0,0,0,0,0,18/10/2015,4.1,1038,1,,3.9,2,1
740,0,29/08/2011,Boxer,0,14/12/2012,15.56,Late,1,0,0,0,0,0,18/10/2015,4.1,1038,1,,3.9,3,
740,0,29/08/2011,Boxer,0,14/12/2012,15.56,Late,1,0,0,0,0,0,18/10/2015,4.1,1038,1,,3.9,4,
416,3,02/05/2011,Lurcher,0,17/08/2012,15.56,Late,1,0,0,0,0,0,09/04/2015,3.9,965,1,,3.7,1,0
416,3,02/05/2011,Lurcher,0,17/08/2012,15.56,Late,1,0,0,0,0,0,09/04/2015,3.9,965,1,,3.7,2,1
416,3,02/05/2011,Lurcher,0,17/08/2012,15.56,Late,1,0,0,0,0,0,09/04/2015,3.9,965,1,,3.7,3,
416,3,02/05/2011,Lurcher,0,17/08/2012,15.56,Late,1,0,0,0,0,0,09/04/2015,3.9,965,1,,3.7,4,
137,3,02/06/2012,Labrador Retriever,0,18/09/2013,15.56,Late,1,0,0,0,0,0,21/02/2014,1.7,156,1,,1.5,1,1
137,3,02/06/2012,Labrador Retriever,0,18/09/2013,15.56,Late,1,0,0,0,0,0,21/02/2014,1.7,156,1,,1.5,2,
137,3,02/06/2012,Labrador Retriever,0,18/09/2013,15.56,Late,1,0,0,0,0,0,21/02/2014,1.7,156,1,,1.5,3,
137,3,02/06/2012,Labrador Retriever,0,18/09/2013,15.56,Late,1,0,0,0,0,0,21/02/2014,1.7,156,1,,1.5,4,
803,3,24/05/2012,Border Collie,1,09/09/2013,15.56,Late,1,1,0,1,0,0,,,,0,09/07/2019,6.9,1,0
803,3,24/05/2012,Border Collie,1,09/09/2013,15.56,Late,1,1,0,1,0,0,,,,0,09/07/2019,6.9,2,0
803,3,24/05/2012,Border Collie,1,09/09/2013,15.56,Late,1,1,0,1,0,0,,,,0,09/07/2019,6.9,3,0
803,3,24/05/2012,Border Collie,1,09/09/2013,15.56,Late,1,1,0,1,0,0,,,,0,09/07/2019,6.9,4,0
562,0,25/03/2010,Purebreed - Other,0,13/07/2011,15.63,Late,1,0,0,0,0,0,04/11/2011,1.6,114,1,,1.4,1,1
562,0,25/03/2010,Purebreed - Other,0,13/07/2011,15.63,Late,1,0,0,0,0,0,04/11/2011,1.6,114,1,,1.4,2,
562,0,25/03/2010,Purebreed - Other,0,13/07/2011,15.63,Late,1,0,0,0,0,0,04/11/2011,1.6,114,1,,1.4,3,
562,0,25/03/2010,Purebreed - Other,0,13/07/2011,15.63,Late,1,0,0,0,0,0,04/11/2011,1.6,114,1,,1.4,4,
102,0,10/09/2010,Labrador Retriever,0,29/12/2011,15.63,Late,1,0,0,0,0,0,21/12/2015,5.3,1453,1,,5,1,0
102,0,10/09/2010,Labrador Retriever,0,29/12/2011,15.63,Late,1,0,0,0,0,0,21/12/2015,5.3,1453,1,,5,2,0
102,0,10/09/2010,Labrador Retriever,0,29/12/2011,15.63,Late,1,0,0,0,0,0,21/12/2015,5.3,1453,1,,5,3,1
102,0,10/09/2010,Labrador Retriever,0,29/12/2011,15.63,Late,1,0,0,0,0,0,21/12/2015,5.3,1453,1,,5,4,
236,3,16/03/2011,English Springer Spaniel,1,03/07/2012,15.63,Late,1,0,0,0,0,0,30/09/2013,2.5,454,1,,2.3,1,0
236,3,16/03/2011,English Springer Spaniel,1,03/07/2012,15.63,Late,1,0,0,0,0,0,30/09/2013,2.5,454,1,,2.3,2,1
236,3,16/03/2011,English Springer Spaniel,1,03/07/2012,15.63,Late,1,0,0,0,0,0,30/09/2013,2.5,454,1,,2.3,3,
236,3,16/03/2011,English Springer Spaniel,1,03/07/2012,15.63,Late,1,0,0,0,0,0,30/09/2013,2.5,454,1,,2.3,4,
590,3,22/09/2011,West Highland White Terrier,1,09/01/2013,15.63,Late,1,0,0,0,0,0,19/02/2019,7.4,2232,1,,7.2,1,0
590,3,22/09/2011,West Highland White Terrier,1,09/01/2013,15.63,Late,1,0,0,0,0,0,19/02/2019,7.4,2232,1,,7.2,2,0
590,3,22/09/2011,West Highland White Terrier,1,09/01/2013,15.63,Late,1,0,0,0,0,0,19/02/2019,7.4,2232,1,,7.2,3,0
590,3,22/09/2011,West Highland White Terrier,1,09/01/2013,15.63,Late,1,0,0,0,0,0,19/02/2019,7.4,2232,1,,7.2,4,1
923,0,08/11/2010,Purebreed - Other,1,28/02/2012,15.69,Late,1,0,0,0,0,0,27/01/2015,4.2,1064,1,,4,1,0
923,0,08/11/2010,Purebreed - Other,1,28/02/2012,15.69,Late,1,0,0,0,0,0,27/01/2015,4.2,1064,1,,4,2,1
923,0,08/11/2010,Purebreed - Other,1,28/02/2012,15.69,Late,1,0,0,0,0,0,27/01/2015,4.2,1064,1,,4,3,
923,0,08/11/2010,Purebreed - Other,1,28/02/2012,15.69,Late,1,0,0,0,0,0,27/01/2015,4.2,1064,1,,4,4,
454,2,08/11/2010,Irish Setter,0,28/02/2012,15.69,Late,1,0,0,0,0,0,02/04/2015,4.4,1129,1,,4.2,1,0
454,2,08/11/2010,Irish Setter,0,28/02/2012,15.69,Late,1,0,0,0,0,0,02/04/2015,4.4,1129,1,,4.2,2,1
454,2,08/11/2010,Irish Setter,0,28/02/2012,15.69,Late,1,0,0,0,0,0,02/04/2015,4.4,1129,1,,4.2,3,
454,2,08/11/2010,Irish Setter,0,28/02/2012,15.69,Late,1,0,0,0,0,0,02/04/2015,4.4,1129,1,,4.2,4,
873,3,22/05/2012,English Springer Spaniel,1,11/09/2013,15.69,Late,1,0,0,0,0,0,09/08/2016,4.2,1063,1,,4,1,0
873,3,22/05/2012,English Springer Spaniel,1,11/09/2013,15.69,Late,1,0,0,0,0,0,09/08/2016,4.2,1063,1,,4,2,1
873,3,22/05/2012,English Springer Spaniel,1,11/09/2013,15.69,Late,1,0,0,0,0,0,09/08/2016,4.2,1063,1,,4,3,
873,3,22/05/2012,English Springer Spaniel,1,11/09/2013,15.69,Late,1,0,0,0,0,0,09/08/2016,4.2,1063,1,,4,4,
855,3,29/10/2012,Staffordshire Bull Terrier,0,18/02/2014,15.69,Late,1,0,0,0,0,0,,,,0,02/04/2015,2.2,1,0
855,3,29/10/2012,Staffordshire Bull Terrier,0,18/02/2014,15.69,Late,1,0,0,0,0,0,,,,0,02/04/2015,2.2,2,
855,3,29/10/2012,Staffordshire Bull Terrier,0,18/02/2014,15.69,Late,1,0,0,0,0,0,,,,0,02/04/2015,2.2,3,
855,3,29/10/2012,Staffordshire Bull Terrier,0,18/02/2014,15.69,Late,1,0,0,0,0,0,,,,0,02/04/2015,2.2,4,
491,0,10/03/2010,Yorkshire Terrier,0,01/07/2011,15.72,Late,1,0,0,0,0,0,,,,0,17/08/2021,8.2,1,0
491,0,10/03/2010,Yorkshire Terrier,0,01/07/2011,15.72,Late,1,0,0,0,0,0,,,,0,17/08/2021,8.2,2,0
491,0,10/03/2010,Yorkshire Terrier,0,01/07/2011,15.72,Late,1,0,0,0,0,0,,,,0,17/08/2021,8.2,3,0
491,0,10/03/2010,Yorkshire Terrier,0,01/07/2011,15.72,Late,1,0,0,0,0,0,,,,0,17/08/2021,8.2,4,0
709,3,29/05/2011,Irish Setter,0,18/09/2012,15.72,Late,1,0,0,0,0,0,30/09/2014,3.3,742,1,,3.1,1,0
709,3,29/05/2011,Irish Setter,0,18/09/2012,15.72,Late,1,0,0,0,0,0,30/09/2014,3.3,742,1,,3.1,2,1
709,3,29/05/2011,Irish Setter,0,18/09/2012,15.72,Late,1,0,0,0,0,0,30/09/2014,3.3,742,1,,3.1,3,
709,3,29/05/2011,Irish Setter,0,18/09/2012,15.72,Late,1,0,0,0,0,0,30/09/2014,3.3,742,1,,3.1,4,
607,3,04/12/2011,Dachshund,1,27/03/2013,15.76,Late,1,0,0,0,0,0,,,,0,08/06/2023,8.2,1,0
607,3,04/12/2011,Dachshund,1,27/03/2013,15.76,Late,1,0,0,0,0,0,,,,0,08/06/2023,8.2,2,0
607,3,04/12/2011,Dachshund,1,27/03/2013,15.76,Late,1,0,0,0,0,0,,,,0,08/06/2023,8.2,3,0
607,3,04/12/2011,Dachshund,1,27/03/2013,15.76,Late,1,0,0,0,0,0,,,,0,08/06/2023,8.2,4,0
537,0,20/03/2010,Labradoodle,0,13/07/2011,15.79,Late,1,0,0,0,0,0,,,,0,19/08/2022,8.2,1,0
537,0,20/03/2010,Labradoodle,0,13/07/2011,15.79,Late,1,0,0,0,0,0,,,,0,19/08/2022,8.2,2,0
537,0,20/03/2010,Labradoodle,0,13/07/2011,15.79,Late,1,0,0,0,0,0,,,,0,19/08/2022,8.2,3,0
537,0,20/03/2010,Labradoodle,0,13/07/2011,15.79,Late,1,0,0,0,0,0,,,,0,19/08/2022,8.2,4,0
659,3,12/02/2011,Border Collie,1,06/06/2012,15.79,Late,1,0,0,0,0,0,09/01/2013,1.9,217,1,,1.7,1,1
659,3,12/02/2011,Border Collie,1,06/06/2012,15.79,Late,1,0,0,0,0,0,09/01/2013,1.9,217,1,,1.7,2,
659,3,12/02/2011,Border Collie,1,06/06/2012,15.79,Late,1,0,0,0,0,0,09/01/2013,1.9,217,1,,1.7,3,
659,3,12/02/2011,Border Collie,1,06/06/2012,15.79,Late,1,0,0,0,0,0,09/01/2013,1.9,217,1,,1.7,4,
529,3,18/11/2011,Jack Russell Terrier,0,14/03/2013,15.86,Late,1,0,0,0,0,0,,,,0,04/04/2023,8.2,1,0
529,3,18/11/2011,Jack Russell Terrier,0,14/03/2013,15.86,Late,1,0,0,0,0,0,,,,0,04/04/2023,8.2,2,0
529,3,18/11/2011,Jack Russell Terrier,0,14/03/2013,15.86,Late,1,0,0,0,0,0,,,,0,04/04/2023,8.2,3,0
529,3,18/11/2011,Jack Russell Terrier,0,14/03/2013,15.86,Late,1,0,0,0,0,0,,,,0,04/04/2023,8.2,4,0
877,3,10/08/2012,Shih-tzu,1,05/12/2013,15.86,Late,1,0,0,0,0,0,,,,0,18/05/2023,8.2,1,0
877,3,10/08/2012,Shih-tzu,1,05/12/2013,15.86,Late,1,0,0,0,0,0,,,,0,18/05/2023,8.2,2,0
877,3,10/08/2012,Shih-tzu,1,05/12/2013,15.86,Late,1,0,0,0,0,0,,,,0,18/05/2023,8.2,3,0
877,3,10/08/2012,Shih-tzu,1,05/12/2013,15.86,Late,1,0,0,0,0,0,,,,0,18/05/2023,8.2,4,0
780,0,01/08/2011,Shih-tzu,1,26/11/2012,15.89,Late,1,0,0,0,0,0,,,,0,23/05/2023,8.2,1,0
780,0,01/08/2011,Shih-tzu,1,26/11/2012,15.89,Late,1,0,0,0,0,0,,,,0,23/05/2023,8.2,2,0
780,0,01/08/2011,Shih-tzu,1,26/11/2012,15.89,Late,1,0,0,0,0,0,,,,0,23/05/2023,8.2,3,0
780,0,01/08/2011,Shih-tzu,1,26/11/2012,15.89,Late,1,0,0,0,0,0,,,,0,23/05/2023,8.2,4,0
459,3,09/03/2012,Labrador Retriever,1,05/07/2013,15.89,Late,1,0,0,0,0,0,28/07/2014,2.4,388,1,,2.1,1,1
459,3,09/03/2012,Labrador Retriever,1,05/07/2013,15.89,Late,1,0,0,0,0,0,28/07/2014,2.4,388,1,,2.1,2,
459,3,09/03/2012,Labrador Retriever,1,05/07/2013,15.89,Late,1,0,0,0,0,0,28/07/2014,2.4,388,1,,2.1,3,
459,3,09/03/2012,Labrador Retriever,1,05/07/2013,15.89,Late,1,0,0,0,0,0,28/07/2014,2.4,388,1,,2.1,4,
663,0,20/06/2012,Crossbreed,0,17/10/2013,15.92,Late,1,0,0,0,0,0,,,,0,11/07/2014,1.8,1,0
663,0,20/06/2012,Crossbreed,0,17/10/2013,15.92,Late,1,0,0,0,0,0,,,,0,11/07/2014,1.8,2,
663,0,20/06/2012,Crossbreed,0,17/10/2013,15.92,Late,1,0,0,0,0,0,,,,0,11/07/2014,1.8,3,
663,0,20/06/2012,Crossbreed,0,17/10/2013,15.92,Late,1,0,0,0,0,0,,,,0,11/07/2014,1.8,4,
706,2,13/03/2010,Staffordshire Bull Terrier,0,12/07/2011,15.99,Late,1,0,0,0,0,0,,,,0,25/08/2011,1.2,1,0
706,2,13/03/2010,Staffordshire Bull Terrier,0,12/07/2011,15.99,Late,1,0,0,0,0,0,,,,0,25/08/2011,1.2,2,
706,2,13/03/2010,Staffordshire Bull Terrier,0,12/07/2011,15.99,Late,1,0,0,0,0,0,,,,0,25/08/2011,1.2,3,
706,2,13/03/2010,Staffordshire Bull Terrier,0,12/07/2011,15.99,Late,1,0,0,0,0,0,,,,0,25/08/2011,1.2,4,
109,3,11/07/2011,Labrador Retriever,1,08/11/2012,15.99,Late,1,0,0,0,0,0,20/01/2014,2.5,438,1,,2.3,1,0
109,3,11/07/2011,Labrador Retriever,1,08/11/2012,15.99,Late,1,0,0,0,0,0,20/01/2014,2.5,438,1,,2.3,2,1
109,3,11/07/2011,Labrador Retriever,1,08/11/2012,15.99,Late,1,0,0,0,0,0,20/01/2014,2.5,438,1,,2.3,3,
109,3,11/07/2011,Labrador Retriever,1,08/11/2012,15.99,Late,1,0,0,0,0,0,20/01/2014,2.5,438,1,,2.3,4,
370,0,05/11/2010,Jack Russell Terrier,0,07/03/2012,16.05,Late,1,0,0,0,0,0,29/10/2012,2,236,1,,1.7,1,1
370,0,05/11/2010,Jack Russell Terrier,0,07/03/2012,16.05,Late,1,0,0,0,0,0,29/10/2012,2,236,1,,1.7,2,
370,0,05/11/2010,Jack Russell Terrier,0,07/03/2012,16.05,Late,1,0,0,0,0,0,29/10/2012,2,236,1,,1.7,3,
370,0,05/11/2010,Jack Russell Terrier,0,07/03/2012,16.05,Late,1,0,0,0,0,0,29/10/2012,2,236,1,,1.7,4,
100,4,05/05/2010,Crossbreed,1,05/09/2011,16.05,Late,1,0,0,0,0,0,,,,0,03/10/2019,8.2,1,0
100,4,05/05/2010,Crossbreed,1,05/09/2011,16.05,Late,1,0,0,0,0,0,,,,0,03/10/2019,8.2,2,0
100,4,05/05/2010,Crossbreed,1,05/09/2011,16.05,Late,1,0,0,0,0,0,,,,0,03/10/2019,8.2,3,0
100,4,05/05/2010,Crossbreed,1,05/09/2011,16.05,Late,1,0,0,0,0,0,,,,0,03/10/2019,8.2,4,0
557,0,06/04/2011,Hungarian Vizsla,0,07/08/2012,16.09,Late,1,1,0,1,0,0,,,,0,24/05/2023,8.2,1,0
557,0,06/04/2011,Hungarian Vizsla,0,07/08/2012,16.09,Late,1,1,0,1,0,0,,,,0,24/05/2023,8.2,2,0
557,0,06/04/2011,Hungarian Vizsla,0,07/08/2012,16.09,Late,1,1,0,1,0,0,,,,0,24/05/2023,8.2,3,0
557,0,06/04/2011,Hungarian Vizsla,0,07/08/2012,16.09,Late,1,1,0,1,0,0,,,,0,24/05/2023,8.2,4,0
256,0,19/10/2011,Crossbreed,0,20/02/2013,16.12,Late,1,0,0,0,0,0,,,,0,01/11/2022,8.2,1,0
256,0,19/10/2011,Crossbreed,0,20/02/2013,16.12,Late,1,0,0,0,0,0,,,,0,01/11/2022,8.2,2,0
256,0,19/10/2011,Crossbreed,0,20/02/2013,16.12,Late,1,0,0,0,0,0,,,,0,01/11/2022,8.2,3,0
256,0,19/10/2011,Crossbreed,0,20/02/2013,16.12,Late,1,0,0,0,0,0,,,,0,01/11/2022,8.2,4,0
786,0,10/12/2012,Boxer,0,14/04/2014,16.12,Late,1,0,0,0,0,0,13/10/2014,1.8,182,1,,1.6,1,1
786,0,10/12/2012,Boxer,0,14/04/2014,16.12,Late,1,0,0,0,0,0,13/10/2014,1.8,182,1,,1.6,2,
786,0,10/12/2012,Boxer,0,14/04/2014,16.12,Late,1,0,0,0,0,0,13/10/2014,1.8,182,1,,1.6,3,
786,0,10/12/2012,Boxer,0,14/04/2014,16.12,Late,1,0,0,0,0,0,13/10/2014,1.8,182,1,,1.6,4,
625,2,25/10/2012,Lhasa Apso,1,28/02/2014,16.15,Late,1,0,0,0,0,0,,,,0,13/04/2023,8.2,1,0
625,2,25/10/2012,Lhasa Apso,1,28/02/2014,16.15,Late,1,0,0,0,0,0,,,,0,13/04/2023,8.2,2,0
625,2,25/10/2012,Lhasa Apso,1,28/02/2014,16.15,Late,1,0,0,0,0,0,,,,0,13/04/2023,8.2,3,0
625,2,25/10/2012,Lhasa Apso,1,28/02/2014,16.15,Late,1,0,0,0,0,0,,,,0,13/04/2023,8.2,4,0
974,4,26/07/2012,Purebreed - Other,1,29/11/2013,16.15,Late,1,0,0,0,0,0,25/01/2016,3.5,787,1,,3.3,1,0
974,4,26/07/2012,Purebreed - Other,1,29/11/2013,16.15,Late,1,0,0,0,0,0,25/01/2016,3.5,787,1,,3.3,2,1
974,4,26/07/2012,Purebreed - Other,1,29/11/2013,16.15,Late,1,0,0,0,0,0,25/01/2016,3.5,787,1,,3.3,3,
974,4,26/07/2012,Purebreed - Other,1,29/11/2013,16.15,Late,1,0,0,0,0,0,25/01/2016,3.5,787,1,,3.3,4,
99,3,06/05/2012,Shetland Sheepdog,0,09/09/2013,16.15,Late,1,0,0,0,0,0,15/07/2016,4.2,1040,1,,3.9,1,0
99,3,06/05/2012,Shetland Sheepdog,0,09/09/2013,16.15,Late,1,0,0,0,0,0,15/07/2016,4.2,1040,1,,3.9,2,1
99,3,06/05/2012,Shetland Sheepdog,0,09/09/2013,16.15,Late,1,0,0,0,0,0,15/07/2016,4.2,1040,1,,3.9,3,
99,3,06/05/2012,Shetland Sheepdog,0,09/09/2013,16.15,Late,1,0,0,0,0,0,15/07/2016,4.2,1040,1,,3.9,4,
795,0,06/11/2012,Boxer,0,13/03/2014,16.18,Late,1,0,0,0,0,0,07/12/2015,3.1,634,1,,2.8,1,0
795,0,06/11/2012,Boxer,0,13/03/2014,16.18,Late,1,0,0,0,0,0,07/12/2015,3.1,634,1,,2.8,2,1
795,0,06/11/2012,Boxer,0,13/03/2014,16.18,Late,1,0,0,0,0,0,07/12/2015,3.1,634,1,,2.8,3,
795,0,06/11/2012,Boxer,0,13/03/2014,16.18,Late,1,0,0,0,0,0,07/12/2015,3.1,634,1,,2.8,4,
363,4,30/06/2010,Labrador Retriever,1,04/11/2011,16.18,Late,1,0,0,0,0,0,28/07/2013,3.1,632,1,,2.8,1,0
363,4,30/06/2010,Labrador Retriever,1,04/11/2011,16.18,Late,1,0,0,0,0,0,28/07/2013,3.1,632,1,,2.8,2,1
363,4,30/06/2010,Labrador Retriever,1,04/11/2011,16.18,Late,1,0,0,0,0,0,28/07/2013,3.1,632,1,,2.8,3,
363,4,30/06/2010,Labrador Retriever,1,04/11/2011,16.18,Late,1,0,0,0,0,0,28/07/2013,3.1,632,1,,2.8,4,
323,3,13/02/2012,Cocker Spaniel,1,19/06/2013,16.18,Late,1,0,0,0,0,0,,,,0,18/08/2016,4.3,1,0
323,3,13/02/2012,Cocker Spaniel,1,19/06/2013,16.18,Late,1,0,0,0,0,0,,,,0,18/08/2016,4.3,2,0
323,3,13/02/2012,Cocker Spaniel,1,19/06/2013,16.18,Late,1,0,0,0,0,0,,,,0,18/08/2016,4.3,3,
323,3,13/02/2012,Cocker Spaniel,1,19/06/2013,16.18,Late,1,0,0,0,0,0,,,,0,18/08/2016,4.3,4,
549,3,22/10/2012,Dalmatian,0,26/02/2014,16.18,Late,1,1,1,0,0,0,24/08/2016,3.8,910,1,,3.6,1,0
549,3,22/10/2012,Dalmatian,0,26/02/2014,16.18,Late,1,1,1,0,0,0,24/08/2016,3.8,910,1,,3.6,2,1
549,3,22/10/2012,Dalmatian,0,26/02/2014,16.18,Late,1,1,1,0,0,0,24/08/2016,3.8,910,1,,3.6,3,
549,3,22/10/2012,Dalmatian,0,26/02/2014,16.18,Late,1,1,1,0,0,0,24/08/2016,3.8,910,1,,3.6,4,
708,0,05/11/2011,Crossbreed,0,12/03/2013,16.22,Late,1,0,0,0,0,0,,,,0,09/04/2013,1.2,1,0
708,0,05/11/2011,Crossbreed,0,12/03/2013,16.22,Late,1,0,0,0,0,0,,,,0,09/04/2013,1.2,2,
708,0,05/11/2011,Crossbreed,0,12/03/2013,16.22,Late,1,0,0,0,0,0,,,,0,09/04/2013,1.2,3,
708,0,05/11/2011,Crossbreed,0,12/03/2013,16.22,Late,1,0,0,0,0,0,,,,0,09/04/2013,1.2,4,
404,2,17/06/2012,Cocker Spaniel,0,23/10/2013,16.22,Late,1,0,0,0,0,0,07/01/2019,6.6,1902,1,,6.3,1,0
404,2,17/06/2012,Cocker Spaniel,0,23/10/2013,16.22,Late,1,0,0,0,0,0,07/01/2019,6.6,1902,1,,6.3,2,0
404,2,17/06/2012,Cocker Spaniel,0,23/10/2013,16.22,Late,1,0,0,0,0,0,07/01/2019,6.6,1902,1,,6.3,3,0
404,2,17/06/2012,Cocker Spaniel,0,23/10/2013,16.22,Late,1,0,0,0,0,0,07/01/2019,6.6,1902,1,,6.3,4,1
491,2,29/07/2011,Staffordshire Bull Terrier,0,06/12/2012,16.32,Late,1,0,0,0,0,0,06/04/2014,2.7,486,1,,2.4,1,0
491,2,29/07/2011,Staffordshire Bull Terrier,0,06/12/2012,16.32,Late,1,0,0,0,0,0,06/04/2014,2.7,486,1,,2.4,2,1
491,2,29/07/2011,Staffordshire Bull Terrier,0,06/12/2012,16.32,Late,1,0,0,0,0,0,06/04/2014,2.7,486,1,,2.4,3,
491,2,29/07/2011,Staffordshire Bull Terrier,0,06/12/2012,16.32,Late,1,0,0,0,0,0,06/04/2014,2.7,486,1,,2.4,4,
576,0,24/09/2010,Purebreed - Other,0,03/02/2012,16.35,Late,1,0,0,0,0,0,30/12/2015,5.3,1426,1,,5,1,0
576,0,24/09/2010,Purebreed - Other,0,03/02/2012,16.35,Late,1,0,0,0,0,0,30/12/2015,5.3,1426,1,,5,2,0
576,0,24/09/2010,Purebreed - Other,0,03/02/2012,16.35,Late,1,0,0,0,0,0,30/12/2015,5.3,1426,1,,5,3,1
576,0,24/09/2010,Purebreed - Other,0,03/02/2012,16.35,Late,1,0,0,0,0,0,30/12/2015,5.3,1426,1,,5,4,
140,0,16/10/2012,Staffordshire Bull Terrier,0,25/02/2014,16.35,Late,1,0,0,0,0,0,,,,0,12/12/2022,8.2,1,0
140,0,16/10/2012,Staffordshire Bull Terrier,0,25/02/2014,16.35,Late,1,0,0,0,0,0,,,,0,12/12/2022,8.2,2,0
140,0,16/10/2012,Staffordshire Bull Terrier,0,25/02/2014,16.35,Late,1,0,0,0,0,0,,,,0,12/12/2022,8.2,3,0
140,0,16/10/2012,Staffordshire Bull Terrier,0,25/02/2014,16.35,Late,1,0,0,0,0,0,,,,0,12/12/2022,8.2,4,0
625,0,01/07/2011,Cocker Spaniel,0,09/11/2012,16.35,Late,1,0,0,0,0,0,,,,0,26/10/2015,4.1,1,0
625,0,01/07/2011,Cocker Spaniel,0,09/11/2012,16.35,Late,1,0,0,0,0,0,,,,0,26/10/2015,4.1,2,0
625,0,01/07/2011,Cocker Spaniel,0,09/11/2012,16.35,Late,1,0,0,0,0,0,,,,0,26/10/2015,4.1,3,
625,0,01/07/2011,Cocker Spaniel,0,09/11/2012,16.35,Late,1,0,0,0,0,0,,,,0,26/10/2015,4.1,4,
508,3,06/04/2012,Labrador Retriever,0,16/08/2013,16.35,Late,1,0,0,0,0,0,,,,0,21/11/2013,1.4,1,0
508,3,06/04/2012,Labrador Retriever,0,16/08/2013,16.35,Late,1,0,0,0,0,0,,,,0,21/11/2013,1.4,2,
508,3,06/04/2012,Labrador Retriever,0,16/08/2013,16.35,Late,1,0,0,0,0,0,,,,0,21/11/2013,1.4,3,
508,3,06/04/2012,Labrador Retriever,0,16/08/2013,16.35,Late,1,0,0,0,0,0,,,,0,21/11/2013,1.4,4,
905,3,01/11/2012,Doberman Pinscher,0,13/03/2014,16.35,Late,1,0,0,0,0,0,20/02/2017,4.3,1075,1,,4.1,1,0
