PatientID,DataSiloName,BirthDate,Sex_Status ,Neuter_Status ,VetCompassBreed_Cleaned,Bodyweight (kg),Bodyweight (kg) (excluding missing),Bodyweight (kg)_missing,Insurance status,Insurance status_01,Overweight/obese,Overweight/obese_exclude missing,Overweight/obese_missing,Date of CCL rupture diagnosis,Age at diagnosis (years),Management of CCL rupture,Surgical Method,Change in Assignment ,Management of CCL rupture_01,Orthopaedic comorbidity at diagnosis collapsed,Number of non-orthopaedic comorbidities at diagnosis_grouped,Date of surgery,Lameness_binary_3mo,Lameness_3mo_cens,Lameness_3mo_missing,Lameness_binary_12mo,Lameness_12mo_cens,Lameness_12mo_missing,Analgesia_at_3mo,Analgesia_at_3mo_cens,Analgesia_at_6mo,Analgesia_at_6mo_cens,Analgesia_at_12mo,Analgesia_at_12mo_cens,Subsequent contralateral CCL rupture,Date of subsequent rupture,Did the dog die,Date of death,Method of death,Date of final EPR,Date of final follow up,Follow_up_time
69237,A,06/07/2010 00:00,Male,Neutered,Crossbreed,5.9,5.9,0,NotInsured,0,Overweight/obese,Overweight/obese,1,10/10/2019 00:00,9.26,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,14/10/2019 00:00,,1,1,1,0,0,1,0,1,0,1,0,Yes,09/11/2021 00:00,No,,,04/01/2022 00:00,09/11/2021 00:00,12
85882,C,24/10/2015 00:00,Female,Entire,Crossbreed,11.1,11.1,0,Insured,1,Overweight/obese,Overweight/obese,1,08/01/2019 00:00,3.21,Surgical,CCWO,0,1,Patellar luxation,0,25/01/2019 00:00,0,0,0,0,0,0,1,0,0,0,0,0,No,,No,,,08/02/2021 00:00,08/02/2021 00:00,12
13334,A,18/11/2011 00:00,Male,Neutered,Crossbreed,13.3,13.3,0,Insured,1,Overweight/obese,Overweight/obese,1,07/11/2019 00:00,7.97,Surgical,Lateral Suture,0,1,Osteoarthritis,0,13/11/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,08/12/2021 00:00,08/12/2021 00:00,12
81790,A,02/09/2011 00:00,Female,Neutered,Yorkshire Terrier,8.025,8.025,0,Insured,1,Overweight/obese,Overweight/obese,1,15/11/2019 00:00,8.2,Surgical,TPLO,0,1,Osteoarthritis,0,26/11/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,16/12/2021 00:00,16/12/2021 00:00,12
43299,D,01/03/2010 00:00,Male,Neutered,Labrador Retriever,29.85,29.85,0,Insured,1,Overweight/obese,Overweight/obese,1,05/12/2019 00:00,9.76,Surgical,TPLO,0,1,Osteoarthritis,0,12/12/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,06/01/2022 00:00,06/01/2022 00:00,12
35872,C,02/10/2011 00:00,Male,Neutered,Jack Russell Terrier,-100,,1,NotInsured,0,Overweight/obese,Overweight/obese,1,17/07/2019 00:00,7.79,Surgical,Lateral suture,0,1,Osteoarthritis,0,24/07/2019 00:00,1,0,0,1,0,0,1,0,1,0,0,0,No,,No,,,19/08/2021 00:00,19/08/2021 00:00,12
33571,A,23/07/2012 00:00,Male,Neutered,Labrador Retriever,35,35,0,Insured,1,Overweight/obese,Overweight/obese,1,05/07/2019 00:00,6.95,Surgical,TTA,0,1,No recorded comorbidity ,0,23/07/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,09/08/2021 00:00,09/08/2021 00:00,12
15522,C,03/06/2009 00:00,Female,Neutered,Crossbreed,27.15,27.15,0,NotInsured,0,Not recorded,,0,18/06/2019 00:00,10.04,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,0,0,0,1,0,1,0,1,0,No,,No,,,23/07/2021 00:00,23/07/2021 00:00,12
42380,D,14/11/2012 00:00,Male,Neutered,Border Terrier,13,13,0,Insured,1,Overweight/obese,Overweight/obese,1,02/10/2019 00:00,6.88,Surgical,Lateral Suture,0,1,Patellar luxation,0,10/10/2019 00:00,,1,1,0,0,0,1,0,1,0,0,0,No,,No,,,09/11/2021 00:00,09/11/2021 00:00,12
85524,C,17/02/2009 00:00,Male,Neutered,Yorkshire Terrier,6,6,0,Insured,1,Not recorded,,0,30/07/2019 00:00,10.44,NonSurgical,,0,0,Osteoarthritis,0,,0,0,0,0,0,0,1,0,1,0,1,0,No,,No,,,06/09/2021 00:00,06/09/2021 00:00,12
37994,E,03/01/2007 10:01,Female,Neutered,Jack Russell Terrier,-100,,1,NotInsured,0,Overweight/obese,Overweight/obese,1,02/01/2019 00:00,11.97,Surgical,Lateral suture,0,1,No recorded comorbidity ,0,02/01/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,09/02/2021 00:00,09/02/2021 00:00,12
63897,A,21/09/2013 00:00,Male,Entire,Crossbreed,11.35,11.35,0,Insured,1,Not recorded,,0,23/08/2019 00:00,5.92,Surgical,TTA,0,1,No recorded comorbidity ,0,10/09/2019 00:00,0,0,0,,1,1,1,0,1,0,1,0,No,,No,,,01/10/2021 00:00,01/10/2021 00:00,12
12428,D,16/04/2012 00:00,Female,Neutered,Crossbreed,13.55,13.55,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,28/10/2019 00:00,7.53,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,0,0,0,1,0,0,0,0,0,No,,No,,,06/12/2021 00:00,06/12/2021 00:00,12
38810,A,20/08/2016 00:00,Male,Neutered,American Bulldog,46.7,46.7,0,NotInsured,0,Ideal bodyweight,Ideal bodyweight,1,31/07/2019 00:00,2.94,Surgical,TPLO,0,1,No recorded comorbidity ,0,14/08/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,10/09/2021 00:00,10/09/2021 00:00,12
21309,A,07/02/2014 00:00,Male,Neutered,Crossbreed,19.15,19.15,0,Insured,1,Overweight/obese,Overweight/obese,1,04/11/2019 00:00,5.74,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,15/12/2021 00:00,15/12/2021 00:00,12
8666,A,09/11/2012 00:00,Male,Neutered,Jack Russell Terrier,-100,,1,Insured,1,Overweight/obese,Overweight/obese,1,08/08/2019 00:00,6.74,Surgical,TPLO,0,1,No recorded comorbidity ,0,21/08/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,20/09/2021 00:00,20/09/2021 00:00,12
39087,A,25/11/2015 00:00,Male,Neutered,Miniature Doberman Pinscher,46.85,46.85,0,Insured,1,Overweight/obese,Overweight/obese,1,26/09/2019 00:00,3.84,Surgical,Not recorded,0,1,No recorded comorbidity ,0,08/10/2019 00:00,,1,1,,1,1,0,0,0,0,0,0,No,,No,,,09/11/2021 00:00,09/11/2021 00:00,12
42460,C,11/07/2012 00:00,Female,Neutered,Cocker Spaniel,21.7,21.7,0,Insured,1,Overweight/obese,Overweight/obese,1,26/06/2019 00:00,6.96,Surgical,TPLO,0,1,Patellar luxation,0,22/07/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,11/08/2021 00:00,11/08/2021 00:00,12
93443,A,24/06/2009 00:00,Female,Entire,Crossbreed,35.8,35.8,0,Insured,1,Overweight/obese,Overweight/obese,1,27/11/2019 00:00,10.43,Surgical,TPLO,0,1,Osteoarthritis,0,19/12/2019 00:00,1,0,0,0,0,0,1,0,1,0,1,0,No,,No,,,12/01/2022 00:00,12/01/2022 00:00,12
51400,A,19/03/2012 00:00,Male,Entire,English Springer Spaniel,-100,,1,Insured,1,Not recorded,,0,11/11/2019 00:00,7.65,Surgical,Lateral Suture,0,1,Osteoarthritis,0,25/11/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,29/12/2021 00:00,29/12/2021 00:00,12
32266,C,19/03/2011 00:00,Female,Neutered,Alaskan Husky,34.4,34.4,0,Insured,1,Not recorded,,0,09/05/2019 00:00,8.14,Surgical,TPLO,0,1,Other,0,16/05/2019 00:00,0,0,0,,1,1,0,0,0,0,0,0,No,,Yes,26/06/2021 00:00,Unassisted death,26/06/2021 00:00,26/06/2021 00:00,12
90485,A,24/05/2017 00:00,Male,Neutered,Crossbreed,-100,,1,Insured,1,Ideal bodyweight,Ideal bodyweight,1,18/11/2019 00:00,2.49,Surgical,TPLO,0,1,Osteoarthritis,0,03/12/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,07/01/2022 00:00,07/01/2022 00:00,12
99960,D,01/04/2008 00:00,Female,Neutered,Lhasa Apso,8.425,8.425,0,Insured,1,Not recorded,,0,24/01/2019 00:00,10.81,Surgical,TPLO,0,1,No recorded comorbidity ,0,24/01/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,Yes,15/03/2021 00:00,Euthanasia,15/03/2021 00:00,15/03/2021 00:00,12
64553,A,14/04/2014 00:00,Female,Neutered,Cairn Terrier,10.8,10.8,0,NotInsured,0,Overweight/obese,Overweight/obese,1,11/10/2019 00:00,5.49,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,01/12/2021 00:00,01/12/2021 00:00,12
21492,D,18/04/2011 00:00,Male,Neutered,Golden Retriever,44.3,44.3,0,Insured,1,Not recorded,,0,07/05/2019 00:00,8.05,Surgical,TPLO,0,1,Osteoarthritis,0,07/05/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,Yes,28/06/2021 00:00,Unassisted death,28/06/2021 00:00,28/06/2021 00:00,12
85175,A,09/11/2009 00:00,Male,Neutered,Border Collie,23.85,23.85,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,15/11/2019 00:00,10.02,Surgical,TTA,0,1,Osteoarthritis,0,22/11/2019 00:00,0,0,0,0,0,0,1,0,1,0,1,0,No,,No,,,11/01/2022 00:00,11/01/2022 00:00,12
45405,D,01/09/2011 00:00,Male,Neutered,Crossbreed,11.875,11.875,0,NotInsured,0,Not recorded,,0,06/06/2019 00:00,7.76,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,25/06/2019 00:00,1,0,0,0,0,0,1,0,1,0,0,0,Yes,03/08/2021 00:00,No,,,06/01/2022 00:00,03/08/2021 00:00,12
34764,A,17/09/2008 00:00,Male,Neutered,Crossbreed,14,14,0,NotInsured,0,Overweight/obese,Overweight/obese,1,23/09/2019 00:00,11.01,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,1,0,0,1,0,1,0,1,0,No,,No,,,26/11/2021 00:00,26/11/2021 00:00,12
89674,C,10/10/2017 00:00,Male,Entire,Shih-tzu,8.9,8.9,0,NotInsured,0,Not recorded,,0,04/07/2019 00:00,1.73,Surgical,Not recorded,0,1,No recorded comorbidity ,0,13/08/2019 00:00,0,0,0,,1,1,1,0,1,0,0,0,No,,No,,,07/09/2021 00:00,07/09/2021 00:00,12
52787,A,05/03/2013 00:00,Male,Entire,Staffordshire Bull Terrier,22.1,22.1,0,Insured,1,Not recorded,,0,17/01/2019 00:00,5.87,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,24/03/2021 00:00,24/03/2021 00:00,12
94796,D,27/02/2010 00:00,Female,Neutered,West Highland White Terrier,8.8,8.8,0,Insured,1,Not recorded,,0,23/08/2019 00:00,9.48,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,23/08/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,28/10/2021 00:00,28/10/2021 00:00,12
2173,D,24/12/2011 00:00,Female,Neutered,English Springer Spaniel,27.4,27.4,0,Insured,1,Overweight/obese,Overweight/obese,1,30/10/2019 00:00,7.85,Surgical,TPLO,0,1,No recorded comorbidity ,0,04/12/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,05/01/2022 00:00,05/01/2022 00:00,12
71012,D,26/06/2015 00:00,Male,Neutered,Cairn Terrier,13.9,13.9,0,Insured,1,Not recorded,,0,11/09/2019 00:00,4.21,Surgical,TPLO,0,1,No recorded comorbidity ,0,11/09/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,23/11/2021 00:00,23/11/2021 00:00,12
11798,D,04/06/2008 00:00,Male,Neutered,Yorkshire Terrier,5.3,5.3,0,Insured,1,Overweight/obese,Overweight/obese,1,21/08/2019 00:00,11.21,Surgical,Lateral suture,0,1,Patellar luxation,0,29/08/2019 00:00,1,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,02/11/2021 00:00,02/11/2021 00:00,12
21980,D,24/10/2010 00:00,Male,Entire,Jack Russell Terrier,8.45,8.45,0,NotInsured,0,Not recorded,,0,07/01/2019 00:00,8.21,Surgical,TPLO,0,1,No recorded comorbidity ,0,06/02/2019 00:00,1,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,22/03/2021 00:00,22/03/2021 00:00,12
75193,A,26/05/2007 00:00,Female,Neutered,West Highland White Terrier,7.8,7.8,0,Insured,1,Not recorded,,0,07/02/2019 00:00,11.7,NonSurgical,,0,0,Osteoarthritis,0,,1,0,0,0,0,0,1,0,1,0,1,0,No,,Yes,23/04/2021 00:00,Euthanasia,23/04/2021 00:00,23/04/2021 00:00,12
31413,C,13/01/2009 00:00,Male,Entire,Yorkshire Terrier,6.88,6.88,0,NotInsured,0,Not recorded,,0,17/01/2019 00:00,10.01,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,,1,1,0,0,0,0,0,0,No,,Yes,03/04/2021 00:00,Euthanasia,03/04/2021 00:00,03/04/2021 00:00,12
65575,A,30/08/2012 00:00,Male,Neutered,Lhasa Apso,7.7,7.7,0,NotInsured,0,Not recorded,,0,17/07/2019 00:00,6.88,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,1,0,0,0,0,0,0,0,0,No,,No,,,02/10/2021 00:00,02/10/2021 00:00,12
27086,C,18/06/2011 00:00,Female,Entire,Flat Coated Retriever,35.8,35.8,0,NotInsured,0,Not recorded,,0,27/03/2019 00:00,7.77,Surgical,Not recorded,0,1,No recorded comorbidity ,0,18/04/2019 00:00,,1,1,,1,1,0,0,0,0,0,0,No,,No,,,12/06/2021 00:00,12/06/2021 00:00,12
4018,D,29/06/2011 00:00,Female,Neutered,Border Collie,21.45,21.45,0,NotInsured,0,Overweight/obese,Overweight/obese,1,24/09/2019 00:00,8.24,Surgical,Not recorded,0,1,No recorded comorbidity ,0,23/10/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,13/12/2021 00:00,13/12/2021 00:00,12
11224,A,01/03/2017 00:00,Male,Entire,Whippet,15.8,15.8,0,Insured,1,Not recorded,,0,25/02/2019 00:00,1.99,Surgical,MMP,0,1,No recorded comorbidity ,0,07/03/2019 00:00,1,0,0,0,0,0,1,0,1,0,0,0,No,,No,,,18/05/2021 00:00,18/05/2021 00:00,12
59619,D,23/03/2010 00:00,Female,Neutered,West Highland White Terrier,7.775,7.775,0,NotInsured,0,Ideal bodyweight,Ideal bodyweight,1,23/05/2019 00:00,9.17,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,06/06/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,13/08/2021 00:00,13/08/2021 00:00,12
42227,C,12/04/2014 00:00,Female,Neutered,Crossbreed,31.5,31.5,0,Insured,1,Not recorded,,0,23/04/2019 00:00,5.03,Surgical,TPLO,0,1,No recorded comorbidity ,0,02/05/2019 00:00,1,0,0,,1,1,1,0,1,0,1,0,No,,No,,,16/07/2021 00:00,16/07/2021 00:00,12
25827,A,16/08/2014 00:00,Male,Neutered,Border Terrier,10.3,10.3,0,Insured,1,Overweight/obese,Overweight/obese,1,27/09/2019 00:00,5.11,NonSurgical,,0,0,Osteoarthritis,0,,,1,1,1,0,0,1,0,1,0,1,0,No,,No,,,20/12/2021 00:00,20/12/2021 00:00,12
30876,A,01/10/2008 00:00,Male,Neutered,Crossbreed,20.15,20.15,0,NotInsured,0,Not recorded,,0,19/07/2019 00:00,10.8,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,22/07/2019 00:00,1,0,0,0,0,0,1,0,1,0,1,0,No,,Yes,12/10/2021 00:00,Euthanasia,12/10/2021 00:00,12/10/2021 00:00,12
27577,A,18/11/2011 00:00,Female,Neutered,Crossbreed,36.6,36.6,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,25/04/2019 00:00,7.43,Surgical,TTA,0,1,Osteoarthritis,0,17/05/2019 00:00,,1,1,,1,1,0,0,0,0,0,0,No,,No,,,20/07/2021 00:00,20/07/2021 00:00,12
38859,A,30/09/2015 00:00,Female,Neutered,Crossbreed,12.2,12.2,0,Insured,1,Overweight/obese,Overweight/obese,1,19/10/2019 00:00,4.05,NonSurgical,,0,0,No recorded comorbidity ,0,,1,0,0,0,0,0,1,0,0,0,0,0,No,,No,,,14/01/2022 00:00,14/01/2022 00:00,12
88079,A,21/12/2013 00:00,Female,Entire,Staffordshire Bull Terrier,20.8,20.8,0,NotInsured,0,Not recorded,,0,09/01/2019 00:00,5.05,NonSurgical,,0,0,Osteoarthritis,0,,0,0,0,,1,1,0,0,0,0,0,0,No,,No,,,06/04/2021 00:00,06/04/2021 00:00,12
75263,D,04/01/2010 00:00,Male,Neutered,Jack Russell Terrier,6.2,6.2,0,Insured,1,Not recorded,,0,16/10/2019 00:00,9.78,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,18/10/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,11/01/2022 00:00,11/01/2022 00:00,12
95615,D,01/08/2013 00:00,Male,Neutered,Yorkshire Terrier,3.56,3.56,0,NotInsured,0,Overweight/obese,Overweight/obese,1,12/08/2019 00:00,6.03,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,30/08/2019 00:00,1,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,10/11/2021 00:00,10/11/2021 00:00,12
75234,C,01/10/2014 00:00,Male,Neutered,Crossbreed,15.3,15.3,0,Insured,1,Not recorded,,0,16/02/2019 00:00,4.38,Surgical,Not recorded,0,1,No recorded comorbidity ,0,06/03/2019 00:00,1,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,18/05/2021 00:00,18/05/2021 00:00,12
18131,A,16/05/2013 00:00,Female,Neutered,Crossbreed,28.9,28.9,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,09/10/2019 00:00,6.4,Surgical,TPLO,0,1,No recorded comorbidity ,0,16/10/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,10/01/2022 00:00,10/01/2022 00:00,12
88102,C,23/01/2016 00:00,Male,Entire,Bichon Frise,7.85,7.85,0,Insured,1,Not recorded,,0,28/03/2019 00:00,3.18,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,17/04/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,30/06/2021 00:00,30/06/2021 00:00,12
81636,A,11/09/2010 00:00,Female,Entire,Crossbreed,8.95,8.95,0,Insured,1,Not recorded,,0,13/03/2019 00:00,8.5,Surgical,TPLO,0,1,No recorded comorbidity ,0,28/03/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,17/06/2021 00:00,17/06/2021 00:00,12
8054,A,02/03/2011 00:00,Male,Neutered,West Highland White Terrier,9.9,9.9,0,Insured,1,Overweight/obese,Overweight/obese,1,14/05/2019 00:00,8.2,Surgical,Lateral Suture,0,1,Osteoarthritis,0,17/05/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,19/08/2021 00:00,19/08/2021 00:00,12
16327,D,19/03/2008 00:00,Female,Neutered,Jack Russell Terrier,7.35,7.35,0,NotInsured,0,Not recorded,,0,29/07/2019 00:00,11.36,Surgical,Lateral Suture,0,1,No recorded comorbidity ,1,29/07/2019 00:00,1,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,03/11/2021 00:00,03/11/2021 00:00,12
73711,A,02/10/2013 00:00,Female,Neutered,Crossbreed,13.95,13.95,0,Insured,1,Overweight/obese,Overweight/obese,1,02/05/2019 00:00,5.58,Surgical,TPLO,0,1,No recorded comorbidity ,0,16/05/2019 00:00,1,0,0,1,0,0,1,0,1,0,1,0,No,,No,,,10/08/2021 00:00,10/08/2021 00:00,12
59247,A,27/06/2015 00:00,Female,Neutered,Crossbreed,16.7,16.7,0,Insured,1,Ideal bodyweight,Ideal bodyweight,1,05/03/2019 00:00,3.69,Surgical,TPLO,0,1,No recorded comorbidity ,0,05/03/2019 00:00,,1,1,0,0,0,1,0,1,0,1,0,No,,No,,,15/06/2021 00:00,15/06/2021 00:00,12
32913,A,11/05/2014 00:00,Female,Neutered,English Springer Spaniel,15.4,15.4,0,Insured,1,Not recorded,,0,04/07/2019 00:00,5.15,Surgical,TTA,0,1,No recorded comorbidity ,0,04/07/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,Yes,14/10/2021 00:00,No,,,19/11/2021 00:00,14/10/2021 00:00,12
67420,A,09/11/2012 00:00,Male,Neutered,Cocker Spaniel,15,15,0,NotInsured,0,Not recorded,,0,01/08/2019 00:00,6.72,Surgical,CBLO,0,1,Osteoarthritis,0,01/08/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,12/11/2021 00:00,12/11/2021 00:00,12
15932,C,12/05/2017 00:00,Male,Entire,Chihuahua,-100,,1,NotInsured,0,Overweight/obese,Overweight/obese,1,04/06/2019 00:00,2.06,NonSurgical,,0,0,Osteoarthritis,0,,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,17/09/2021 00:00,17/09/2021 00:00,12
60159,A,03/02/2011 00:00,Male,Entire,Beagle,20.4,20.4,0,Insured,1,Not recorded,,0,02/05/2019 00:00,8.24,Surgical,Not recorded,0,1,No recorded comorbidity ,0,06/05/2019 00:00,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,16/08/2021 00:00,16/08/2021 00:00,12
71743,A,01/05/2011 00:00,Female,Neutered,Spaniel,16.15,16.15,0,Insured,1,Not recorded,,0,11/07/2019 00:00,8.19,Surgical,Not recorded,0,1,Osteoarthritis,0,15/07/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,26/10/2021 00:00,26/10/2021 00:00,12
49484,D,09/06/2016 00:00,Female,Neutered,Cocker Spaniel,13.15,13.15,0,Insured,1,Not recorded,,0,29/08/2019 00:00,3.22,Surgical,MMP,0,1,No recorded comorbidity ,0,03/09/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,16/12/2021 00:00,16/12/2021 00:00,12
38838,A,17/07/2014 00:00,Male,Entire,West Highland White Terrier,8.8,8.8,0,NotInsured,0,Not recorded,,0,18/07/2019 00:00,5,Surgical,TPLO,0,1,No recorded comorbidity ,0,29/07/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,04/11/2021 00:00,04/11/2021 00:00,12
65884,A,15/01/2013 00:00,Female,Neutered,Cairn Terrier,10.25,10.25,0,Insured,1,Overweight/obese,Overweight/obese,1,29/01/2019 00:00,6.04,Surgical,TPLO,0,1,Osteoarthritis,0,05/02/2019 00:00,1,0,0,,1,1,0,0,0,0,0,0,Yes,19/05/2021 00:00,No,,,05/07/2021 00:00,19/05/2021 00:00,12
88628,D,19/07/2011 00:00,Female,Neutered,Cavalier King Charles Spaniel,9.7,9.7,0,Insured,1,Not recorded,,0,18/09/2019 00:00,8.17,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,0,0,0,0,0,0,0,0,0,No,,No,,,06/01/2022 00:00,06/01/2022 00:00,12
84363,C,22/06/2013 00:00,Female,Entire,Crossbreed,11.2,11.2,0,NotInsured,0,Overweight/obese,Overweight/obese,1,26/03/2019 00:00,5.76,NonSurgical,,0,0,No recorded comorbidity ,0,,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,16/07/2021 00:00,16/07/2021 00:00,12
77867,C,06/04/2014 00:00,Male,Neutered,Bichon Frise,8.1,8.1,0,NotInsured,0,Not recorded,,0,12/04/2019 00:00,5.02,Surgical,TPLO,0,1,No recorded comorbidity ,0,12/04/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,05/08/2021 00:00,05/08/2021 00:00,12
73058,C,26/11/2016 00:00,Female,Entire,Crossbreed,10.85,10.85,0,Insured,1,Not recorded,,0,05/02/2019 00:00,2.19,Surgical,CCWO,0,1,No recorded comorbidity ,0,05/02/2019 00:00,0,0,0,1,0,0,1,0,1,0,0,0,Yes,07/06/2021 00:00,No,,,08/09/2021 00:00,07/06/2021 00:00,12
52506,A,10/01/2012 00:00,Male,Neutered,Crossbreed,11.6,11.6,0,Insured,1,Overweight/obese,Overweight/obese,1,12/03/2019 00:00,7.17,Surgical,CCWO,0,1,No recorded comorbidity ,0,28/03/2019 00:00,1,0,0,0,0,0,1,0,0,0,0,0,Yes,14/07/2021 00:00,No,,,05/01/2022 00:00,14/07/2021 00:00,12
29497,C,28/02/2016 00:00,Female,Entire,Jack Russell Terrier,-100,,1,NotInsured,0,Not recorded,,0,03/05/2019 00:00,3.18,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,23/05/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,09/09/2021 00:00,09/09/2021 00:00,12
22763,C,03/12/2012 00:00,Female,Neutered,West Highland White Terrier,8.45,8.45,0,Insured,1,Not recorded,,0,30/04/2019 00:00,6.4,Surgical,Lateral Suture,0,1,No recorded comorbidity ,0,10/05/2019 00:00,,1,1,,1,1,0,0,0,0,0,0,No,,No,,,06/09/2021 00:00,06/09/2021 00:00,12
29532,A,08/05/2017 00:00,Female,Neutered,Dogue de Bordeaux,44.8,44.8,0,Insured,1,Overweight/obese,Overweight/obese,1,05/08/2019 00:00,2.24,Surgical,TTA,0,1,No recorded comorbidity ,0,15/08/2019 00:00,0,0,0,1,0,0,0,0,0,0,0,0,No,,No,,,16/12/2021 00:00,16/12/2021 00:00,12
93318,A,25/10/2015 00:00,Male,Neutered,Labrador Retriever,38.75,38.75,0,Insured,1,Overweight/obese,Overweight/obese,1,02/05/2019 00:00,3.52,Surgical,TTA,0,1,No recorded comorbidity ,0,03/06/2019 00:00,0,0,0,0,0,0,1,0,1,0,1,0,No,,No,,,13/09/2021 00:00,13/09/2021 00:00,12
10711,A,22/06/2010 00:00,Male,Neutered,Crossbreed,17.25,17.25,0,NotInsured,0,Overweight/obese,Overweight/obese,1,31/07/2019 00:00,9.11,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,,1,1,1,0,0,0,0,0,No,,No,,,14/12/2021 00:00,14/12/2021 00:00,12
67548,D,09/08/2012 00:00,Male,Neutered,English Springer Spaniel,-100,,1,NotInsured,0,Overweight/obese,Overweight/obese,1,04/07/2019 00:00,6.9,NonSurgical,,0,0,No recorded comorbidity ,0,,,1,1,1,0,0,1,0,1,0,1,0,No,,No,,,18/11/2021 00:00,18/11/2021 00:00,12
34153,A,11/05/2008 00:00,Female,Neutered,Labradoodle,35.75,35.75,0,NotInsured,0,Overweight/obese,Overweight/obese,1,20/06/2019 00:00,11.11,Surgical,MMP,0,1,No recorded comorbidity ,0,22/07/2019 00:00,0,0,0,0,0,0,1,0,1,0,1,0,No,,Yes,04/11/2021 00:00,Euthanasia,04/11/2021 00:00,04/11/2021 00:00,12
24796,A,23/11/2013 00:00,Male,Neutered,Labrador Retriever,36.9,36.9,0,Insured,1,Not recorded,,0,08/07/2019 00:00,5.62,Surgical,TTA,0,1,Osteoarthritis,0,23/07/2019 00:00,0,0,0,0,0,0,0,0,0,0,0,0,No,,No,,,23/11/2021 00:00,23/11/2021 00:00,12
